com.samsung.health.step_count
time_offset,end_time,speed,pkg_name,start_time,count,sample_position_type,calorie,distance,datauuid,deviceuuid,update_time,create_time
-14400000,2016-07-22 20:28:00.000,1.4722222,com.sec.android.app.shealth,2016-07-22 20:27:00.000,26,,1.01,20.04,3eae67c0-9980-41a3-a994-a79b79ab162d,SD5aE64hxX,2016-07-22 20:35:01.583,2016-07-22 20:35:01.583
-14400000,2016-07-22 20:29:00.000,1.6666666,com.sec.android.app.shealth,2016-07-22 20:28:00.000,22,,0.86,17.4,35c9b48b-862c-4f12-ac51-accfa2668956,SD5aE64hxX,2016-07-22 20:35:01.772,2016-07-22 20:35:01.772
-14400000,2016-07-22 20:30:00.000,2.1111112,com.sec.android.app.shealth,2016-07-22 20:29:00.000,85,,4.43,77.81,afefb403-d813-449d-97c8-d8bac71ebfb7,SD5aE64hxX,2016-07-22 20:35:01.883,2016-07-22 20:35:01.883
-14400000,2016-07-22 20:31:00.000,1.75,com.sec.android.app.shealth,2016-07-22 20:30:00.000,8,,0.31,6.4,dcc6e5c7-82c4-4893-ab92-6fd50fe7e839,SD5aE64hxX,2016-07-22 20:35:02.032,2016-07-22 20:35:02.032
-14400000,2016-07-22 20:32:00.000,1.6666666,com.sec.android.app.shealth,2016-07-22 20:31:00.000,25,,0.98,19.93,15b92959-d9e5-49ef-940a-596d0d40b0e1,SD5aE64hxX,2016-07-22 20:35:02.233,2016-07-22 20:35:02.233
-14400000,2016-07-22 20:33:00.000,1.4999999,com.sec.android.app.shealth,2016-07-22 20:32:00.000,10,,0.39,7.74,c132cdc5-69d0-4b9d-aba6-ed99aed9bcda,SD5aE64hxX,2016-07-22 20:35:02.464,2016-07-22 20:35:02.464
-14400000,2016-07-22 20:35:00.000,2.4722223,com.sec.android.app.shealth,2016-07-22 20:34:00.000,65,,4.21,64.28,274a55bd-c3ae-4369-aad5-45435443c4eb,SD5aE64hxX,2016-07-22 20:35:02.646,2016-07-22 20:35:02.646
-14400000,2016-07-22 20:36:00.000,2.1944444,com.sec.android.app.shealth,2016-07-22 20:35:00.000,26,,1.47,25.48,4cae748f-00aa-44fc-83de-61c06f689d23,SD5aE64hxX,2016-07-22 20:35:35.787,2016-07-22 20:35:35.787
-14400000,2016-07-22 20:39:00.000,2.535081,com.sec.android.app.shealth,2016-07-22 20:38:00.000,17,,0.67,14.780001,f46fba2c-3556-48fa-9de7-1c95ecc6cf2a,SD5aE64hxX,2016-07-22 20:38:59.430,2016-07-22 20:38:58.068
-14400000,2016-07-22 20:40:00.000,1.9030112,com.sec.android.app.shealth,2016-07-22 20:39:00.000,63,,2.6699998,54.35,5101e95c-2627-4e9f-90c4-07c332ea186b,SD5aE64hxX,2016-07-22 20:47:12.822,2016-07-22 20:39:00.440
-14400000,2016-07-22 22:00:00.000,1.8583233,com.sec.android.app.shealth,2016-07-22 21:59:00.000,41,,1.8599995,35.009995,3f7bb834-7881-44aa-b401-28e46e919502,SD5aE64hxX,2016-07-22 21:59:58.498,2016-07-22 21:59:48.304
-14400000,2016-07-22 22:01:00.000,2.0081563,com.sec.android.app.shealth,2016-07-22 22:00:00.000,46,,2.46,43.28,59294a6c-5fce-4ea8-9508-31d6f46086c8,SD5aE64hxX,2016-07-22 22:01:05.729,2016-07-22 22:00:00.168
-14400000,2016-07-23 04:11:00.000,1.4166666,com.sec.android.app.shealth,2016-07-23 04:10:00.000,42,,2.43,30.64,c0437192-4f36-4c4f-b321-c77fee427d34,SD5aE64hxX,2016-07-23 04:11:00.241,2016-07-23 04:11:00.241
-14400000,2016-07-23 04:12:00.000,1.6908482,com.sec.android.app.shealth,2016-07-23 04:11:00.000,84,,4.1699996,67.87001,f71fe072-653a-4288-85d7-9b93bfb95eb4,SD5aE64hxX,2016-07-23 04:11:51.017,2016-07-23 04:11:01.399
-14400000,2016-07-23 04:13:00.000,1.9590514,com.sec.android.app.shealth,2016-07-23 04:12:00.000,9,,0.41000003,7.6,2bc2af40-9763-482b-9572-6d8a33a865a9,SD5aE64hxX,2016-07-23 04:12:02.488,2016-07-23 04:12:01.798
-14400000,2016-07-23 04:16:00.000,2.0046844,com.sec.android.app.shealth,2016-07-23 04:15:00.000,29,,1.3599998,24.720001,2329a389-a122-45c1-8765-fe2f8c8cd4de,SD5aE64hxX,2016-07-23 04:15:45.618,2016-07-23 04:15:26.921
-14400000,2016-07-23 04:23:00.000,1.8707721,com.sec.android.app.shealth,2016-07-23 04:22:00.000,18,,0.8000001,14.43,dd2694ca-65d1-4775-8682-55237dcf6b34,SD5aE64hxX,2016-07-23 04:22:59.905,2016-07-23 04:22:56.052
-14400000,2016-07-23 04:24:00.000,1.8074461,com.sec.android.app.shealth,2016-07-23 04:23:00.000,15,,0.71000004,12.47,1869bbc8-a8d7-4d66-b05b-1e1fdc4fcde4,SD5aE64hxX,2016-07-23 04:23:07.966,2016-07-23 04:23:00.512
-14400000,2016-07-23 04:32:00.000,1.9166666,com.sec.android.app.shealth,2016-07-23 04:31:00.000,12,,0.5,9.53,08c7e575-0e97-48c2-9f60-5f8d8b85b152,SD5aE64hxX,2016-07-23 04:31:21.548,2016-07-23 04:31:21.548
-14400000,2016-07-23 05:05:00.000,1.8269532,com.sec.android.app.shealth,2016-07-23 05:04:00.000,21,,1.11,18.640001,a61e933e-7994-4cc0-9490-66ca08236ecb,SD5aE64hxX,2016-07-23 05:04:38.804,2016-07-23 05:04:29.716
-14400000,2016-07-23 12:39:00.000,2.7777777,com.sec.android.app.shealth,2016-07-23 12:38:00.000,33,,2.09,32.2,804c1a99-4aff-4ded-9fd4-1e539e5e5787,SD5aE64hxX,2016-07-23 12:39:39.503,2016-07-23 12:39:39.503
-14400000,2016-07-23 12:41:00.000,2.2460086,com.sec.android.app.shealth,2016-07-23 12:40:00.000,30,,1.8100001,27.78,ff7c2034-1750-4195-a59a-bc35a42d7230,SD5aE64hxX,2016-07-23 12:41:43.014,2016-07-23 12:40:18.770
-14400000,2016-07-23 12:42:00.000,2.7314165,com.sec.android.app.shealth,2016-07-23 12:41:00.000,9,,0.41,7.79,779fe8a9-bf6c-4435-8e76-48e4c8d3cb7a,SD5aE64hxX,2016-07-23 12:41:47.427,2016-07-23 12:41:44.568
-14400000,2016-07-23 12:53:00.000,5.559003,com.sec.android.app.shealth,2016-07-23 12:52:00.000,7,,0.75,9.05,c42f7485-53f3-46cf-8f2d-d5be74a54bc8,SD5aE64hxX,2016-07-23 12:52:12.501,2016-07-23 12:52:12.141
-14400000,2016-07-23 12:59:00.000,2.1111112,com.sec.android.app.shealth,2016-07-23 12:58:00.000,42,,2.74,38.67,56a239cc-0ab6-4fcf-9741-4d897341a970,SD5aE64hxX,2016-07-23 13:02:15.931,2016-07-23 13:02:15.931
-14400000,2016-07-23 13:00:00.000,2.0555556,com.sec.android.app.shealth,2016-07-23 12:59:00.000,15,,0.69,12.56,9f1e3549-f6d4-47d4-8c5c-6a60165e68ca,SD5aE64hxX,2016-07-23 13:02:16.061,2016-07-23 13:02:16.061
-14400000,2016-07-23 13:01:00.000,2.5555556,com.sec.android.app.shealth,2016-07-23 13:00:00.000,22,,1.16,19.75,9f0dc495-2636-46ff-81bd-4668c2167531,SD5aE64hxX,2016-07-23 13:02:16.286,2016-07-23 13:02:16.286
-14400000,2016-07-23 13:02:00.000,2.3611112,com.sec.android.app.shealth,2016-07-23 13:01:00.000,35,,2.03,31.73,518905ed-c5f6-4f80-be25-c7576408a713,SD5aE64hxX,2016-07-23 13:02:16.665,2016-07-23 13:02:16.665
-14400000,2016-07-23 13:03:00.000,2.8333333,com.sec.android.app.shealth,2016-07-23 13:02:00.000,12,,0.59,11.45,303a47e5-869e-457e-983f-fa9e71994b75,SD5aE64hxX,2016-07-23 13:04:16.415,2016-07-23 13:04:16.415
-14400000,2016-07-23 13:04:00.000,1.4166666,com.sec.android.app.shealth,2016-07-23 13:03:00.000,28,,1.31,22.03,1d42900b-795f-4759-9958-bfea60d11f87,SD5aE64hxX,2016-07-23 13:04:16.534,2016-07-23 13:04:16.534
-14400000,2016-07-23 13:05:00.000,1.3713504,com.sec.android.app.shealth,2016-07-23 13:04:00.000,42,,1.9899995,33.32999,bdf53987-9c75-42f4-9abf-0b672d36f74b,SD5aE64hxX,2016-07-23 13:04:34.677,2016-07-23 13:04:16.611
-14400000,2016-07-23 13:13:00.000,1.4166666,com.sec.android.app.shealth,2016-07-23 13:12:00.000,48,,2.31,37.92,f8b51225-0719-4277-824c-85de06e08eb0,SD5aE64hxX,2016-07-23 13:14:28.391,2016-07-23 13:14:28.391
-14400000,2016-07-23 13:14:00.000,1.2222222,com.sec.android.app.shealth,2016-07-23 13:13:00.000,25,,1.35,20.16,f408521b-471b-42c3-b03c-d2a5a6418a75,SD5aE64hxX,2016-07-23 13:14:28.781,2016-07-23 13:14:28.781
-14400000,2016-07-23 13:15:00.000,1.6111112,com.sec.android.app.shealth,2016-07-23 13:14:00.000,25,,1.22,17.01,e630c3cf-ae42-42d3-89d3-3de7b1ce54c2,SD5aE64hxX,2016-07-23 13:14:29.008,2016-07-23 13:14:29.008
-14400000,2016-07-23 13:47:00.000,2.1388888,com.sec.android.app.shealth,2016-07-23 13:46:00.000,12,,0.7,11.4,ad1764c3-df48-413e-af5e-59bde76819e0,SD5aE64hxX,2016-07-23 13:46:26.233,2016-07-23 13:46:26.233
-14400000,2016-07-23 16:42:00.000,1.6111112,com.sec.android.app.shealth,2016-07-23 16:41:00.000,18,,1.1,17.23,204b388c-8a60-4aaa-96b5-1f962ea4acc7,SD5aE64hxX,2016-07-23 16:50:16.315,2016-07-23 16:50:16.315
-14400000,2016-07-23 16:43:00.000,1.4166666,com.sec.android.app.shealth,2016-07-23 16:42:00.000,85,,4.25,63.1,9302643c-370e-4784-b6e3-b5ea6f6d26f8,SD5aE64hxX,2016-07-23 16:50:16.867,2016-07-23 16:50:16.867
-14400000,2016-07-23 16:50:00.000,1.7222222,com.sec.android.app.shealth,2016-07-23 16:49:00.000,17,,1.01,17.02,774b9f52-f697-4d2c-a861-1b7b4f6fed28,SD5aE64hxX,2016-07-23 16:50:17.207,2016-07-23 16:50:17.207
-14400000,2016-07-23 16:52:00.000,1.9243039,com.sec.android.app.shealth,2016-07-23 16:51:00.000,62,,2.85,45.76,a28b1402-25dd-44f5-88a4-ae528d55f71b,SD5aE64hxX,2016-07-23 16:52:09.209,2016-07-23 16:51:07.517
-14400000,2016-07-23 16:53:00.000,1.8055556,com.sec.android.app.shealth,2016-07-23 16:52:00.000,8,,0.32,6.56,bfc6b7f5-1918-4986-8f3e-943268984f2a,SD5aE64hxX,2016-07-23 16:52:09.349,2016-07-23 16:52:09.349
-14400000,2016-07-23 17:00:00.000,2.4722223,com.sec.android.app.shealth,2016-07-23 16:59:00.000,11,,0.49,10.0,2ebefc20-a7e9-4b05-bb2a-bbae214ac56f,SD5aE64hxX,2016-07-23 17:00:57.723,2016-07-23 17:00:57.723
-14400000,2016-07-23 17:01:00.000,2.1695175,com.sec.android.app.shealth,2016-07-23 17:00:00.000,30,,1.51,26.150002,30d544ed-90b0-4a3f-bb58-fe0c280fc43b,SD5aE64hxX,2016-07-23 17:02:24.920,2016-07-23 17:00:57.947
-14400000,2016-07-23 17:02:00.000,1.9722221,com.sec.android.app.shealth,2016-07-23 17:01:00.000,95,,4.24,77.21,a11c9d7a-8df3-49b5-9bfd-b8caae08ff3f,SD5aE64hxX,2016-07-23 17:02:25.118,2016-07-23 17:02:25.118
-14400000,2016-07-23 17:03:00.000,2.1944444,com.sec.android.app.shealth,2016-07-23 17:02:00.000,1,,0.04,0.84,df6626cd-991a-438c-855e-77d9a080447f,SD5aE64hxX,2016-07-23 17:02:25.255,2016-07-23 17:02:25.255
-14400000,2016-07-23 17:43:00.000,1.5,com.sec.android.app.shealth,2016-07-23 17:42:00.000,48,,1.89,38.28,3a35980f-e5e8-4133-a512-9a4168e149ac,SD5aE64hxX,2016-07-23 17:46:19.525,2016-07-23 17:46:19.525
-14400000,2016-07-23 17:44:00.000,2.2500002,com.sec.android.app.shealth,2016-07-23 17:43:00.000,24,,1.03,20.74,82afc1db-d559-492b-9491-984eb09452b2,SD5aE64hxX,2016-07-23 17:46:19.734,2016-07-23 17:46:19.734
-14400000,2016-07-23 17:47:00.000,1.789231,com.sec.android.app.shealth,2016-07-23 17:46:00.000,19,,0.93,16.38,4ab86f1c-bb6b-41ae-b265-cf0cdd62c70e,SD5aE64hxX,2016-07-23 17:46:20.429,2016-07-23 17:46:19.845
-14400000,2016-07-23 22:50:00.000,1.6111112,com.sec.android.app.shealth,2016-07-23 22:49:00.000,32,,1.41,27.1,41c7af80-1ba3-4f8e-aa59-b165b17360ba,SD5aE64hxX,2016-07-23 22:49:15.738,2016-07-23 22:49:15.738
-14400000,2016-07-24 01:44:00.000,2.0104563,com.sec.android.app.shealth,2016-07-24 01:43:00.000,21,,0.76000017,17.5,6e3b306d-b9b5-4a15-aeaf-89248eaccc4a,SD5aE64hxX,2016-07-24 01:43:25.991,2016-07-24 01:43:20.811
-14400000,2016-07-24 02:42:00.000,1.8553406,com.sec.android.app.shealth,2016-07-24 02:41:00.000,59,,2.2199996,48.90001,d7fa28e6-232c-4290-b903-f46c9b8d342b,SD5aE64hxX,2016-07-24 02:55:01.644,2016-07-24 02:41:20.699
-14400000,2016-07-24 03:16:00.000,0.0,com.sec.android.app.shealth,2016-07-24 03:15:00.000,0,,0.0,0.0,c7824e40-3914-4e56-9050-c350c334884d,SD5aE64hxX,2016-07-24 03:15:01.660,2016-07-24 03:15:01.660
-14400000,2016-07-24 13:16:00.000,2.7777777,com.sec.android.app.shealth,2016-07-24 13:15:00.000,20,,0.95,17.83,baa508f8-ba8f-4e1c-8e54-000b9699dc3f,SD5aE64hxX,2016-07-24 13:21:27.016,2016-07-24 13:21:27.016
-14400000,2016-07-24 13:17:00.000,1.0833334,com.sec.android.app.shealth,2016-07-24 13:16:00.000,7,,0.32,5.56,5594a3be-758d-4af5-ac80-c7028b1db8dd,SD5aE64hxX,2016-07-24 13:21:27.212,2016-07-24 13:21:27.212
-14400000,2016-07-24 13:18:00.000,1.9166666,com.sec.android.app.shealth,2016-07-24 13:17:00.000,28,,1.72,25.53,346853ec-ca3a-4697-bae5-a47f6faa23ec,SD5aE64hxX,2016-07-24 13:21:27.422,2016-07-24 13:21:27.422
-14400000,2016-07-24 13:20:00.000,2.0,com.sec.android.app.shealth,2016-07-24 13:19:00.000,24,,1.17,20.13,7970975d-ae63-4da4-bd57-604545806f8c,SD5aE64hxX,2016-07-24 13:21:27.794,2016-07-24 13:21:27.794
-14400000,2016-07-24 13:21:00.000,1.7777778,com.sec.android.app.shealth,2016-07-24 13:20:00.000,32,,1.54,26.56,4474b078-38e4-4f7b-b2ee-07fdc02633c9,SD5aE64hxX,2016-07-24 13:21:27.979,2016-07-24 13:21:27.979
-14400000,2016-07-24 13:45:00.000,2.071969,com.sec.android.app.shealth,2016-07-24 13:44:00.000,18,,1.3099998,17.85,e7d83457-d101-427e-ae1b-c3f36bcb2287,SD5aE64hxX,2016-07-24 13:44:59.581,2016-07-24 13:44:57.153
-14400000,2016-07-24 13:46:00.000,3.057462,com.sec.android.app.shealth,2016-07-24 13:45:00.000,5,,0.47999996,5.7200003,acecb10d-a604-44e6-af86-bf9188fa4987,SD5aE64hxX,2016-07-24 13:45:01.326,2016-07-24 13:45:00.145
-14400000,2016-07-24 13:47:00.000,2.117379,com.sec.android.app.shealth,2016-07-24 13:46:00.000,48,,3.0499992,43.899998,95b16bea-a450-41c9-89bb-70392fc21d8b,SD5aE64hxX,2016-07-24 13:46:59.884,2016-07-24 13:46:36.169
-14400000,2016-07-24 13:48:00.000,1.8695031,com.sec.android.app.shealth,2016-07-24 13:47:00.000,42,,1.9399998,34.979996,a86169f2-8f55-4fda-9461-10e16825c280,SD5aE64hxX,2016-07-24 13:47:59.904,2016-07-24 13:47:00.772
-14400000,2016-07-24 13:49:00.000,1.5808909,com.sec.android.app.shealth,2016-07-24 13:48:00.000,91,,4.4699993,73.69999,a229595a-7712-4ead-bede-25b480bc912d,SD5aE64hxX,2016-07-24 13:48:53.899,2016-07-24 13:48:00.384
-14400000,2016-07-24 13:51:00.000,1.3946847,com.sec.android.app.shealth,2016-07-24 13:50:00.000,9,,0.42000005,7.2699995,6cf66cd0-4e1a-4913-a38b-37de221a2caf,SD5aE64hxX,2016-07-24 13:50:57.551,2016-07-24 13:50:55.478
-14400000,2016-07-24 13:52:00.000,1.925937,com.sec.android.app.shealth,2016-07-24 13:51:00.000,22,,1.0500001,18.230001,468909de-d404-4320-a5fe-a133d3f96e15,SD5aE64hxX,2016-07-24 13:51:53.370,2016-07-24 13:51:37.728
-14400000,2016-07-24 13:53:00.000,1.5462145,com.sec.android.app.shealth,2016-07-24 13:52:00.000,48,,2.7299986,35.949997,ae546f18-7954-4650-b3ce-e06d2ada9f7b,SD5aE64hxX,2016-07-24 13:52:59.785,2016-07-24 13:52:35.476
-14400000,2016-07-24 13:54:00.000,1.8655219,com.sec.android.app.shealth,2016-07-24 13:53:00.000,112,,6.540006,98.64998,2d9d32c6-5cd5-4d8d-83d0-a625614c5bcc,SD5aE64hxX,2016-07-24 13:53:59.464,2016-07-24 13:53:00.170
-14400000,2016-07-24 13:55:00.000,1.7832092,com.sec.android.app.shealth,2016-07-24 13:54:00.000,55,,3.4799995,44.790016,f2c9178f-362d-4c1c-b47a-ea77c3b9728e,SD5aE64hxX,2016-07-24 13:54:32.224,2016-07-24 13:54:00.201
-14400000,2016-07-24 13:56:00.000,2.7777774,com.sec.android.app.shealth,2016-07-24 13:55:00.000,6,,0.44,5.81,73c6486b-afa3-41de-a449-e2e1efbb42c2,SD5aE64hxX,2016-07-24 13:55:54.260,2016-07-24 13:55:54.260
-14400000,2016-07-24 13:57:00.000,1.3611112,com.sec.android.app.shealth,2016-07-24 13:56:00.000,87,,4.29,68.08,6c785725-8c8a-4145-adf1-31520159cf66,SD5aE64hxX,2016-07-24 14:13:14.218,2016-07-24 14:13:14.218
-14400000,2016-07-24 13:58:00.000,2.0833333,com.sec.android.app.shealth,2016-07-24 13:57:00.000,10,,0.45,7.68,a508f93f-e825-466b-bf09-2b59a43f7fed,SD5aE64hxX,2016-07-24 14:13:14.331,2016-07-24 14:13:14.331
-14400000,2016-07-24 13:59:00.000,1.6111109,com.sec.android.app.shealth,2016-07-24 13:58:00.000,8,,0.34,6.75,2075b081-37cc-4799-8400-217607a5c8f3,SD5aE64hxX,2016-07-24 14:13:14.429,2016-07-24 14:13:14.429
-14400000,2016-07-24 14:00:00.000,1.7222222,com.sec.android.app.shealth,2016-07-24 13:59:00.000,10,,0.46,8.3,5ed321a6-bf32-48a0-93b6-5080be2210c6,SD5aE64hxX,2016-07-24 14:13:14.584,2016-07-24 14:13:14.584
-14400000,2016-07-24 14:01:00.000,1.3611112,com.sec.android.app.shealth,2016-07-24 14:00:00.000,23,,1.1,17.99,eeddb087-65ab-415a-b4bd-26f2a1a448df,SD5aE64hxX,2016-07-24 14:13:14.738,2016-07-24 14:13:14.738
-14400000,2016-07-24 14:02:00.000,1.5,com.sec.android.app.shealth,2016-07-24 14:01:00.000,78,,3.84,62.12,a5c8233e-3dd2-4ac4-8940-a814ab653400,SD5aE64hxX,2016-07-24 14:13:14.894,2016-07-24 14:13:14.894
-14400000,2016-07-24 14:03:00.000,1.4722222,com.sec.android.app.shealth,2016-07-24 14:02:00.000,68,,3.35,54.02,157c21ad-c0de-43f8-9407-fc3f57a0483b,SD5aE64hxX,2016-07-24 14:13:15.035,2016-07-24 14:13:15.035
-14400000,2016-07-24 14:04:00.000,2.0833333,com.sec.android.app.shealth,2016-07-24 14:03:00.000,52,,3.3,44.43,08aa9f28-189f-4b86-adf3-5783dbce4641,SD5aE64hxX,2016-07-24 14:13:15.116,2016-07-24 14:13:15.116
-14400000,2016-07-24 14:05:00.000,1.4166666,com.sec.android.app.shealth,2016-07-24 14:04:00.000,17,,0.8,13.36,c80363e9-cb0f-4471-b7ac-9a846141bc91,SD5aE64hxX,2016-07-24 14:13:15.180,2016-07-24 14:13:15.180
-14400000,2016-07-24 14:07:00.000,2.6666667,com.sec.android.app.shealth,2016-07-24 14:06:00.000,31,,1.7,28.8,10447fd7-8998-4bba-9a03-e8917bbf9ef3,SD5aE64hxX,2016-07-24 14:13:15.254,2016-07-24 14:13:15.254
-14400000,2016-07-24 14:08:00.000,2.5,com.sec.android.app.shealth,2016-07-24 14:07:00.000,7,,0.6,6.85,fdb97337-e638-45ba-9f8a-7218442d90b3,SD5aE64hxX,2016-07-24 14:13:15.316,2016-07-24 14:13:15.316
-14400000,2016-07-24 14:09:00.000,2.2777777,com.sec.android.app.shealth,2016-07-24 14:08:00.000,33,,2.24,31.43,2921e400-354e-4e22-acbd-f3fa1f9b8623,SD5aE64hxX,2016-07-24 14:13:15.392,2016-07-24 14:13:15.392
-14400000,2016-07-24 14:10:00.000,1.9166666,com.sec.android.app.shealth,2016-07-24 14:09:00.000,72,,4.91,66.31,66fe0e49-2aca-48f9-a9ab-90a4a8d45982,SD5aE64hxX,2016-07-24 14:13:15.477,2016-07-24 14:13:15.477
-14400000,2016-07-24 14:11:00.000,2.5,com.sec.android.app.shealth,2016-07-24 14:10:00.000,28,,1.76,26.21,85346b27-2142-48f9-b8f6-7006d6d67db1,SD5aE64hxX,2016-07-24 14:13:15.574,2016-07-24 14:13:15.574
-14400000,2016-07-24 14:12:00.000,2.0833333,com.sec.android.app.shealth,2016-07-24 14:11:00.000,12,,0.55,10.03,e5e7779e-1e75-4091-8a92-e1e9e1382305,SD5aE64hxX,2016-07-24 14:13:15.685,2016-07-24 14:13:15.685
-14400000,2016-07-24 14:13:00.000,1.6388887,com.sec.android.app.shealth,2016-07-24 14:12:00.000,39,,1.9,31.08,c8cc9dee-303e-4ec2-9d7a-bdbf05868831,SD5aE64hxX,2016-07-24 14:13:15.773,2016-07-24 14:13:15.773
-14400000,2016-07-24 14:17:00.000,1.4722222,com.sec.android.app.shealth,2016-07-24 14:16:00.000,25,,1.27,21.04,6251b821-769b-4e02-99fb-af65af5a92e9,SD5aE64hxX,2016-07-24 14:18:46.268,2016-07-24 14:18:46.268
-14400000,2016-07-24 14:18:00.000,1.6666666,com.sec.android.app.shealth,2016-07-24 14:17:00.000,87,,4.41,71.78,06cd9b36-bfbd-453c-9eb2-5bd502090421,SD5aE64hxX,2016-07-24 14:18:46.417,2016-07-24 14:18:46.417
-14400000,2016-07-24 14:19:00.000,1.7037923,com.sec.android.app.shealth,2016-07-24 14:18:00.000,58,,2.8199997,47.5,cddab9cb-0c8d-47ab-a0a0-8de5683ef46f,SD5aE64hxX,2016-07-24 14:18:48.287,2016-07-24 14:18:46.578
-14400000,2016-07-24 14:20:00.000,1.75,com.sec.android.app.shealth,2016-07-24 14:19:00.000,48,,2.33,39.32,5cb977a2-e353-4213-bc73-092fdd314811,SD5aE64hxX,2016-07-24 14:26:45.879,2016-07-24 14:26:45.879
-14400000,2016-07-24 14:21:00.000,1.7777778,com.sec.android.app.shealth,2016-07-24 14:20:00.000,14,,0.67,11.29,0a46fdc1-3867-4d0c-9938-27ffdf261e2c,SD5aE64hxX,2016-07-24 14:26:46.039,2016-07-24 14:26:46.039
-14400000,2016-07-24 14:22:00.000,1.3611112,com.sec.android.app.shealth,2016-07-24 14:21:00.000,17,,0.8,13.44,1c3cad06-ca26-422a-b7e6-7091c7c4c339,SD5aE64hxX,2016-07-24 14:26:46.136,2016-07-24 14:26:46.136
-14400000,2016-07-24 14:23:00.000,1.8888888,com.sec.android.app.shealth,2016-07-24 14:22:00.000,61,,3.56,53.73,183451ad-e18b-414e-954a-0be8b435d99f,SD5aE64hxX,2016-07-24 14:26:46.253,2016-07-24 14:26:46.253
-14400000,2016-07-24 14:30:00.000,1.6388888,com.sec.android.app.shealth,2016-07-24 14:29:00.000,90,,4.53,74.27,25a3f2f7-609f-435a-b042-9b6d461f0749,SD5aE64hxX,2016-07-24 14:35:01.071,2016-07-24 14:35:01.071
-14400000,2016-07-24 14:31:00.000,1.2222222,com.sec.android.app.shealth,2016-07-24 14:30:00.000,9,,1.03,12.89,d0ca58a0-d926-4589-9aeb-add7458d2769,SD5aE64hxX,2016-07-24 14:35:01.367,2016-07-24 14:35:01.367
-14400000,2016-07-24 14:32:00.000,1.3611112,com.sec.android.app.shealth,2016-07-24 14:31:00.000,46,,2.26,36.03,73233049-a0fd-4f30-9d8e-4aa2cffd3e4b,SD5aE64hxX,2016-07-24 14:35:01.680,2016-07-24 14:35:01.680
-14400000,2016-07-24 14:33:00.000,1.8888888,com.sec.android.app.shealth,2016-07-24 14:32:00.000,18,,1.06,15.5,64ef4adf-a329-4a82-80ca-f09a924c23bf,SD5aE64hxX,2016-07-24 14:35:01.816,2016-07-24 14:35:01.816
-14400000,2016-07-24 14:35:00.000,2.0,com.sec.android.app.shealth,2016-07-24 14:34:00.000,27,,1.29,22.75,e622c67f-9556-4b63-bc09-c91f3f022008,SD5aE64hxX,2016-07-24 14:35:01.979,2016-07-24 14:35:01.979
-14400000,2016-07-24 14:36:00.000,1.1944444,com.sec.android.app.shealth,2016-07-24 14:35:00.000,17,,0.82,12.87,e9a2bf48-2c6a-429e-9528-3c9fa83cc4b8,SD5aE64hxX,2016-07-24 14:55:01.212,2016-07-24 14:55:01.212
-14400000,2016-07-24 14:37:00.000,1.8333334,com.sec.android.app.shealth,2016-07-24 14:36:00.000,29,,1.44,24.2,36fd4018-0a42-4449-a06b-4695c60fd53b,SD5aE64hxX,2016-07-24 14:55:01.429,2016-07-24 14:55:01.429
-14400000,2016-07-24 14:38:00.000,1.75,com.sec.android.app.shealth,2016-07-24 14:37:00.000,13,,0.91,12.42,c49b2b78-8670-4860-b468-7670375c4dec,SD5aE64hxX,2016-07-24 14:55:01.559,2016-07-24 14:55:01.559
-14400000,2016-07-24 14:39:00.000,1.7222222,com.sec.android.app.shealth,2016-07-24 14:38:00.000,55,,2.6,45.16,4c608573-3ee0-43bc-aa2c-a6e7e729b946,SD5aE64hxX,2016-07-24 14:55:01.741,2016-07-24 14:55:01.741
-14400000,2016-07-24 14:40:00.000,2.1944444,com.sec.android.app.shealth,2016-07-24 14:39:00.000,67,,3.61,60.61,8a839d95-c665-4f18-8b33-e64d81dfe30a,SD5aE64hxX,2016-07-24 14:55:01.967,2016-07-24 14:55:01.967
